frame,cell_id,centroid_x,centroid_y,area,perimeter,circularity,aspect_ratio,eccentricity,solidity,bbox_min_y,bbox_min_x,bbox_max_y,bbox_max_x,nn_distance
0,17,229.89193754799078,841.2867673406706,19535.0,601.9554108468271,0.6774771227539247,1.231990827875511,0.5840824210554622,0.9245149077141505,734,140,925,309,129.9792974973285
0,18,829.0650406504066,811.1687692738997,3567.0,237.37972567696687,0.7954735178747726,1.7066973836286652,0.810363871453418,0.9821035242290749,769,801,859,856,53.098978386172895
0,19,879.033747300216,829.1306695464363,3704.0,240.20815280171308,0.8066875512549901,1.5795504460578476,0.7740769480753643,0.9755069791941006,792,846,869,915,53.098978386172895
0,20,479.2837778749453,842.5751348199971,6861.0,346.6345596729059,0.7175523042902311,1.2370210487231061,0.5886422133010083,0.9553049289891395,798,429,899,534,123.36777073060686
0,21,950.056080860776,844.6273231170525,3067.0,210.89444430272832,0.8665494718396007,1.401930980761684,0.7008569271042898,0.98081228014071,814,915,875,984,72.6933156230691
0,22,751.1317427385892,858.1020746887967,4820.0,267.6639969244288,0.8454286956171496,1.3198083456148042,0.6526195499096545,0.980272523896685,819,709,893,801,90.97435946781974
0,23,547.4920549420954,945.3722057635335,3713.0,325.3797256769669,0.4407109446072603,3.869569966994758,0.9660308830667609,0.9012135922330097,885,527,1024,575,123.36777073060686
0,24,181.6146745185421,961.9678497533025,6283.0,397.1614716074871,0.5005445087557324,3.2434738627310384,0.9512854852503456,0.8398609811522524,888,129,1024,232,129.9792974973285
0,25,821.7566685584563,936.394438138479,7048.0,341.8061325481597,0.7580817797590238,1.1984310475084432,0.5511225551014098,0.9565689467969598,890,776,1000,872,69.75201826007957
0,26,918.0871508379888,928.4731843575419,3580.0,223.4386001800126,0.9011072562159249,1.081601974192525,0.38104977290084907,0.9843277426450371,898,885,963,951,89.73372238997592
0,27,731.6309250995055,957.9417440598239,8291.0,409.41630560342617,0.6215649390486051,2.114669734019879,0.8811230377417394,0.9422661666098421,901,662,1023,794,73.6284135179495
0,28,669.27969850893,997.1012616745862,6103.0,369.66399692442883,0.5612274753449022,2.025230404869108,0.8695919848741307,0.9327525599877732,953,612,1024,758,73.6284135179495
0,29,854.726007538417,997.862858799652,3449.0,229.5512985522207,0.8225144769465808,1.4689136223521357,0.7324923853936844,0.9773306885803343,965,814,1024,895,69.75201826007957
1,1,882.2314709236032,13.056252375522615,2631.0,240.3259018078045,0.5724394434496121,3.5559295575215977,0.9596432024212923,0.9694178334561533,0,833,30,935,71.42315595522932
1,2,925.8056260575296,69.64741962774957,4728.0,276.048773235279,0.7796787341836025,1.7200000904276842,0.8136212164716459,0.9792874896437448,25,883,114,968,71.42315595522932
1,3,980.3989249824725,168.54428604814208,4279.0,248.20815280171308,0.8728107075469147,1.1788094660369537,0.5294942706411665,0.9769406392694064,135,943,207,1022,112.9646779983953
1,4,774.2164634146342,446.96775328330205,8528.0,420.2497833620557,0.6067950917973354,2.686144303453761,0.9281201388553858,0.9328374535112667,369,744,536,811,75.18627180457685
1,5,597.8975455046883,419.5301985659128,7252.0,331.4629867976521,0.8294640741509786,1.136715606386303,0.4754781726289709,0.9706866550662562,373,546,473,647,103.8572383893435
1,6,699.1561531962827,442.6174317093776,7102.0,319.22034611053283,0.8758089998572686,1.066993280118303,0.3487574304133644,0.9846111188132538,394,648,493,743,75.18627180457685
1,7,369.67012987012987,452.3151515151515,1155.0,125.39696961966999,0.9230341424158047,1.0722613154764122,0.36088975513240473,0.9738617200674536,433,351,471,390,92.25609342447927
1,8,444.23566196176523,506.63980703948545,5597.0,311.50461735799473,0.7248300565719572,2.105545773926252,0.8800202070317305,0.9833099086437105,459,392,560,488,92.25609342447927
1,9,256.61455417832866,559.3366653338664,5002.0,270.1076477383248,0.8615486172690179,1.1568232398051346,0.5027423644299472,0.9798237022526934,520,216,603,296,121.24930043546216
1,10,732.038497033619,571.6739617666447,7585.0,348.6761902332485,0.7840086693060504,1.6838840464589495,0.8045646152894939,0.9758137141386852,528,673,614,796,126.22151602116143
1,11,376.271119133574,578.9249097472924,5540.0,283.4213562373095,0.8666714394723896,1.3561972713710349,0.675504508906954,0.9855897527130404,539,332,617,427,99.21852223916278
1,12,1001.3359621451104,600.5867507886435,1902.0,184.75230867899737,0.7002298631657057,2.0303871704920806,0.8703028787690927,0.9723926380368099,573,972,635,1024,248.11727237270338
1,13,566.0158079625293,625.5792349726776,5124.0,300.5929291125633,0.7126256732108405,1.999518934036843,0.8659559400473005,0.9737742303306728,588,509,658,619,71.11332907194193
1,14,627.0325103511732,662.1041251341819,6521.0,358.73506473629425,0.636760926637662,2.583281964525212,0.9220358604895614,0.9547584187408492,593,596,735,665,63.65546022010404
1,15,684.8466129032258,688.7414516129032,6200.0,314.2436867076458,0.7889844266068717,1.0298875607918192,0.23916158043453428,0.9779179810725552,641,636,728,731,63.65546022010404
1,16,549.4285150598448,694.7481257398396,7603.0,350.69343417595167,0.7768543191476539,1.3013805196461972,0.6399521515140937,0.9659509592173803,653,488,744,598,71.12997775761662
1,17,234.08032470735972,837.0491994438713,22297.0,646.3818177180199,0.6706223679729657,1.2587977485763668,0.6073834618281228,0.9100816326530612,725,131,924,320,135.13740058267703
1,18,828.4378138847858,811.3539143279173,3385.0,228.69343417595167,0.8133194247266522,1.458767656672493,0.728063092921151,0.9780410286044496,772,798,856,856,51.806822336307555
1,19,876.9339280735991,829.5768051296347,3587.0,235.7228714274745,0.8112184045678091,1.545898158919361,0.7625976249307002,0.9741988049972841,792,843,869,909,51.806822336307555
1,20,475.7943028914973,850.0350701402806,6986.0,389.12593770155434,0.5797731313999016,1.292349819151657,0.6334491749729876,0.9128446360904221,801,430,932,523,123.14104606568777
1,21,951.0966973101805,843.5645216207014,2937.0,206.3086578651014,0.8671194004228255,1.4827498740552036,0.7383455691900312,0.9803070761014686,813,917,874,984,75.47034221118177
1,22,752.9316449471355,857.6641258913204,4067.0,247.03657992645927,0.8374550468006257,1.3344757809177346,0.662165162671466,0.9776442307692308,822,714,889,798,88.57661792306214
1,23,183.45643410852713,962.3462015503876,6450.0,435.5168106668145,0.4273264080891401,3.3573191943475384,0.9546105955400958,0.7544742075096502,887,126,1024,241,135.13740058267703
1,24,821.8742245657568,936.3959367245658,6448.0,327.8061325481598,0.7540510425958805,1.2057574965419473,0.5587232511599273,0.956818519068111,892,779,995,873,68.82210244525768
1,25,920.1921207469941,927.6630851880276,3909.0,232.75230867899737,0.9067499483992204,1.0642863578581685,0.342283438881652,0.9858764186633039,895,885,964,954,89.59721673488222
1,26,548.591003255401,949.3545427641315,3379.0,306.3086578651014,0.4525634860026251,3.4646901520739255,0.9574418914214502,0.8833986928104575,898,528,1024,577,123.14104606568777
1,27,732.9030590262818,961.7391928766336,6963.0,383.445742854949,0.5951116035981058,2.244553558072339,0.8952705455354181,0.939042481456507,915,662,1023,793,73.96138267259812
1,28,853.4544138929089,997.5447178002894,3455.0,230.48023074035524,0.8173170440050685,1.315434043060986,0.6496828630090871,0.9696884647768734,964,812,1024,891,68.82210244525768
1,29,671.4847064076803,1002.9468631390936,4479.0,327.37972567696687,0.5251548316792182,2.6615776703161074,0.9267344439347618,0.9541968470387729,972,618,1024,748,73.96138267259812
1,30,372.3676268861454,1012.7407407407408,729.0,167.53910524340094,0.32636607527629097,2.558800471552656,0.9204721689841393,0.7063953488372093,997,344,1023,401,187.27650272500878
2,1,883.6979722518677,13.398790466026325,2811.0,249.1543289325507,0.5690282595004391,3.4465747591041476,0.956983261169343,0.9736750952545895,0,831,30,937,72.25538211090256
2,2,924.6314928425357,72.94110429447852,4890.0,276.63455967290594,0.8029820792049907,1.727275838552457,0.8153656554532839,0.9811396468699839,26,882,117,965,72.25538211090256
2,3,981.0841330060255,169.627092166927,4481.0,260.16652224137044,0.8319208036877394,1.3078111789319826,0.6444619561369279,0.9739187133231906,138,940,206,1024,111.96017520663189
2,4,773.1690021744382,448.5488040589514,8278.0,421.76450198781714,0.5847836712165078,2.9244508076359366,0.9397201329810609,0.930844484425953,367,744,538,808,82.0215848065017
2,5,594.7904498816101,420.4959221257564,7602.0,339.43354954612926,0.8291406313698798,1.1338255678668385,0.4713057721090051,0.9764932562620424,374,539,474,647,98.76426257429617
2,6,691.5777166437414,440.1581843191197,7270.0,326.97770542341357,0.8544919805927544,1.061956556865088,0.33657096040813916,0.9821669818967846,390,640,489,739,82.0215848065017
2,7,447.2555316232622,507.9537889171725,5107.0,293.4629867976521,0.7451934949369803,1.9579324335931385,0.8597335265092642,0.9859073359073359,465,399,559,488,99.97246645323023
2,8,258.5201100762066,558.4578746824725,4724.0,263.35028842544403,0.8559574106382755,1.184389614755872,0.5358443913945823,0.9786616946343485,519,221,602,296,119.94299804419309
2,9,719.830388048825,569.902532337402,5489.0,299.66399692442883,0.7681286414840288,1.6200411457473587,0.7867527434452387,0.9679068947275613,534,665,608,772,132.55842155035302
2,10,376.72467001301357,578.8049823387247,5379.0,280.97770542341357,0.8561851385535072,1.3951344366479876,0.6973026717082265,0.9828247761739448,538,333,619,426,99.97246645323023
2,11,565.7353643966547,627.020708880924,5022.0,294.2081528017131,0.7290833254963347,1.8022086071263372,0.8319339173290372,0.9781846513439812,591,512,659,617,61.936290282455914
2,12,618.6536259541984,659.2039599236641,4192.0,321.9066376115481,0.5083598869131224,3.326148395185774,0.9537351599254238,0.876804015896256,595,594,724,654,61.936290282455914
2,13,552.3750529735838,698.5870885718322,7079.0,332.7228714274745,0.8035565872180114,1.1345713786529719,0.47238910013659,0.9561048082117775,656,502,748,600,72.80277895372318
2,14,232.902546674317,840.6304453369819,22657.0,700.5533905932737,0.5801359649955996,1.3397161506565896,0.6654675619219705,0.866822251128625,729,119,927,319,138.95047592438803
2,15,469.6235553109521,865.8840121078701,7268.0,425.5462479183374,0.50434910136652,2.0932984826149137,0.8785148931000645,0.8711494666187223,803,430,962,514,115.2347099322362
2,16,876.7447936387732,836.6421809920485,2641.0,195.6812408671319,0.8667221147002602,1.3594481844638453,0.677424204926406,0.978510559466469,806,849,868,905,74.98161224470638
2,17,753.4142924976259,855.6661918328585,4212.0,256.5929291125633,0.8039126409499163,1.2632217010532318,0.611005074571774,0.9671641791044776,816,714,889,800,107.16706528691822
2,18,951.2133027522935,845.3990825688073,2616.0,194.40916292848976,0.8697894648046254,1.3733008242963722,0.6853938271846668,0.9768483943241225,818,919,873,984,74.98161224470638
2,19,825.2905866302865,935.1556768227982,6597.0,343.56349186104046,0.7023317986155114,1.127020125384915,0.4612011661378922,0.9588662790697674,890,782,992,884,66.52388784177904
2,20,921.4594315245478,927.0826873385013,3870.0,233.23759005323592,0.8939716330729465,1.1251331457575662,0.45832688668151716,0.981237322515213,894,887,964,957,86.9339067407467
2,21,548.3110856488112,950.0701804640504,3491.0,305.8233764908628,0.46904915190654095,3.3505869292151633,0.9544236533093904,0.8867157734315468,901,529,1024,577,115.2347099322362
2,22,189.06803472770324,972.4855564325178,6335.0,406.5756851698602,0.48158580583818295,2.3605820247812854,0.9058379652962716,0.768530874681548,903,130,1024,243,138.95047592438803
2,23,732.6062702384456,961.834854283191,6794.0,370.71782079359116,0.6212243631218877,2.1821362015051187,0.888814818284995,0.951407365915138,916,668,1022,790,73.55836670088875
2,24,669.697316495659,999.9569850039463,5068.0,340.7645019878171,0.5484509280564851,2.242630480246848,0.8950803250856836,0.9224608663997088,959,616,1024,751,73.55836670088875
2,25,850.2452031602709,996.8216704288939,3544.0,238.79393923933998,0.7810106885138599,1.32100356239418,0.6534146098959263,0.9683060109289617,962,805,1024,888,66.52388784177904
3,1,877.9155714854639,12.907606531262445,2511.0,237.1543289325507,0.5610408239418807,3.575209710037865,0.960086321040398,0.9429215170859933,0,831,30,930,77.89522370434949
3,2,927.3838114754099,73.07868852459016,4880.0,281.1198410471445,0.7759731404604544,1.697667189093415,0.8081012512113063,0.9742463565581952,30,883,116,975,77.89522370434949
3,3,980.7992807372443,168.36300292200494,4449.0,256.8944443027283,0.8471549356941892,1.2535296594738963,0.6029918073544239,0.9745892661555312,136,942,206,1024,109.23512679833061
3,4,772.6407215221152,449.8747220163084,8094.0,424.492424049175,0.5644600066701901,3.0710721705748103,0.9455010047692981,0.9192504258943782,366,743,541,807,81.21319604203948
3,5,599.4914611005693,415.4262549594618,5797.0,292.49242404917493,0.8514985659803634,1.2075403643592042,0.560536577214726,0.9810458622440346,373,556,465,643,95.52024646837278
3,6,692.2916610169492,438.0589830508475,7375.0,321.66399692442883,0.8957090876741247,1.1742611863099819,0.5241933216339103,0.9879437374413932,387,647,489,738,81.21319604203948
3,7,350.7626648160999,444.2321304649549,2882.0,218.45079348883235,0.7589210298666638,1.6248490026784883,0.788182331048525,0.9415223783077425,402,322,482,376,40.37670432439001
3,8,390.9651070578906,447.97938144329896,1261.0,152.63961030678928,0.6801276849755294,1.498299079387551,0.7446783772584433,0.8793584379358438,427,372,477,409,40.37670432439001
3,9,450.7166000887705,509.8080337328007,4506.0,266.8355697996826,0.7952681842564719,1.7513077046446348,0.8209487485198155,0.9795652173913043,468,411,557,487,85.98269106835052
3,10,257.3572371315442,557.265068191817,4546.0,255.10764773832474,0.8777934559945472,1.1855792106686314,0.5371769410726273,0.9803752426137589,519,219,599,295,121.90856217811499
3,11,715.0621536618241,569.6985172981878,6677.0,327.4629867976521,0.7824683914271072,1.8067567373453333,0.832863835291453,0.9780284165812216,531,656,613,774,126.34833139327556
3,12,377.4441489361702,578.2610474631751,4888.0,268.350288425444,0.8529762293070703,1.5022740031347164,0.7462573649896552,0.9838969404186796,542,334,615,425,100.27296338834824
3,13,572.3623702203089,631.0858445175994,3949.0,254.8944443027283,0.7637940281372617,1.7250201851333677,0.8148275968879878,0.975784531751915,594,530,664,612,61.012852761440485
3,14,626.295870113493,659.6120744010088,6344.0,349.69953083036154,0.6519029390769573,2.3211515166363674,0.902437570939814,0.9329411764705883,594,593,729,665,61.012852761440485
3,15,682.8394501534766,696.4320032029894,7493.0,338.5929291125633,0.8213151383726771,1.237899277308191,0.5894290279536766,0.9753970320229107,641,636,749,728,67.47505910127792
3,16,563.070398277718,695.5470398277718,4645.0,281.96551211459376,0.7341817730873671,1.3344814905854627,0.6621687910153471,0.9262213359920239,660,520,738,606,65.12746305052946
3,17,225.015733456733,857.0210293588359,19449.0,618.98484809835,0.6378919241351239,1.5376477682721021,0.7596398369233414,0.8922378199834847,772,119,925,314,135.19316032775566
3,18,828.5606680299932,812.6891615541922,2934.0,209.3797256769669,0.8410091494882991,1.4260010174737234,0.7129038697555706,0.9796327212020033,777,800,853,855,54.31081330959086
3,19,1015.2931442080378,807.919621749409,423.0,100.76955262170047,0.5234697265135496,1.1865762939866316,0.5382882268879554,0.8026565464895635,791,999,826,1024,67.55105638259856
3,20,880.2871962062834,829.2430349733254,3374.0,225.58073580374355,0.8332031908258726,1.5481357207450408,0.7633897054976676,0.9810991567316081,794,851,868,912,54.31081330959086
3,21,956.5704041720991,841.3080182529335,3068.0,212.89444430272832,0.850621905933052,1.5756191672254711,0.7727823461878208,0.9823887287864234,812,922,872,993,67.55105638259856
3,22,753.4910461828464,853.9217719132894,4244.0,254.8355697996826,0.8212306435108105,1.300740216999615,0.6394976872518237,0.9805914972273567,813,716,888,800,85.64797885121834
3,23,461.140231092437,878.2218137254902,5712.0,362.0904037956216,0.5474746724153468,2.2667987696835135,0.897433009731903,0.8813454713778738,822,419,954,502,113.81992388356775
3,24,823.7746170678337,935.72647702407,6398.0,330.8355697996826,0.7345641120927972,1.083174384014124,0.3842901288801035,0.9428234600648394,891,783,995,874,66.14955620612676
3,25,920.6051990251827,927.1567831031682,3693.0,225.8233764908628,0.9100209245478201,1.063477409018401,0.3403150740387943,0.9848,896,887,963,956,93.07795876345094
3,26,547.771339563863,952.0461059190031,3210.0,289.3380951166243,0.4818408991497885,3.1728962408326313,0.9490354105416872,0.8914190502638156,906,530,1023,576,113.81992388356775
3,27,731.68784,962.5696,6250.0,355.3330444827409,0.6220405368299246,2.100893973707439,0.8794518572385319,0.9428269723940262,920,668,1017,786,69.66556140958393
3,28,193.97172342621258,988.6016511867905,4845.0,292.69343417595167,0.7106858766822602,1.2508134073210995,0.6006930304147702,0.937862950058072,932,154,1024,237,135.19316032775566
3,29,849.9141557703241,996.4923251847641,3518.0,235.86500705120545,0.7946550940477883,1.340329725489016,0.665850632691074,0.9715548191107429,963,804,1024,888,66.14955620612676
3,30,679.7295754548697,1008.9768105601141,2803.0,269.3675323681472,0.4854477205685516,3.2164038340810546,0.9504405895451108,0.9556767814524377,988,632,1024,743,69.66556140958393
4,1,874.3841853035144,12.463658146964857,2504.0,244.22539674441617,0.5275486803356114,3.5311012181807895,0.9590615316884289,0.975457732761979,0,828,31,934,76.67079227915362
4,2,922.5496134020618,72.11683848797252,4656.0,272.3919189857866,0.7885593709692135,1.7751382546155938,0.8262276299763751,0.9767149150409062,29,880,116,964,76.67079227915362
4,3,977.2128094481036,168.5232795821031,4403.0,249.6223663640862,0.8879562280892436,1.160948928463265,0.5079876819019903,0.9834710743801653,136,939,206,1021,110.8253891777695
4,4,773.5009837678308,450.4235120511559,8132.0,412.0071426749364,0.6020017360579546,2.9007743079678443,0.9386998491854857,0.9271462775054156,368,744,536,807,74.40534181895534
4,5,599.3855132166152,417.64143494679024,5826.0,294.24978336205567,0.8455670299461499,1.156131749718706,0.5018523160785594,0.9770249874224384,375,557,466,642,102.80960210848177
4,6,700.0583180729681,438.49330891674884,7099.0,315.56349186104046,0.895846361254293,1.130161836225523,0.4659158611701269,0.9876182526432944,389,654,490,744,74.40534181895534
4,7,347.2304609218437,440.8840180360721,3992.0,255.6223663640862,0.7677197174955841,1.414889297817992,0.7074443263392752,0.9318394024276377,399,312,480,382,47.9886094748759
4,8,395.18869936034116,439.1769722814499,1876.0,172.22539674441617,0.7947825262013503,1.1538261933420633,0.4988616051739929,0.949873417721519,415,372,462,424,47.9886094748759
4,9,447.28692070030894,508.1859938208033,4855.0,280.3919189857866,0.7760114198488239,1.8721719094058176,0.8453966800641678,0.9843876723438767,465,405,558,486,86.46658152492913
4,10,256.1712384025817,557.2148043565954,4958.0,265.4213562373095,0.8843917008425428,1.1373859028936557,0.47643615961552,0.9827552031714569,516,216,599,296,121.38954697587235
4,11,713.0459506805013,569.2258455733729,7421.0,350.0904037956217,0.7608724904316909,1.9410107909665362,0.8570726982167005,0.9827837372533439,527,649,613,779,124.86513062418673
4,12,375.62474830679116,578.8083470620538,5463.0,281.66399692442883,0.8653232822444269,1.4204627201085651,0.7102039879131407,0.9837925445705025,539,331,618,425,100.6130395599409
4,13,561.2964054213318,630.7032017285405,5091.0,288.69343417595167,0.767607390753289,1.7114909926727437,0.811547918863171,0.9797921478060047,593,511,666,610,68.81983793049108
4,14,624.6995361364657,657.4653598683226,6683.0,346.1198410471445,0.7010166513557862,2.0387525226854772,0.8714434310213317,0.9730634828188701,595,587,728,664,68.81983793049108
4,15,681.2293627319171,696.9014520032267,7438.0,354.048773235279,0.745658289391957,1.2701848042498918,0.6165867009401517,0.9612302920651331,643,624,746,727,68.9262407054415
4,16,559.2317828226703,704.2190823940308,6299.0,319.27922061357856,0.7764976811101328,1.3615633576416557,0.6786629663675512,0.9512231954092419,661,512,750,608,73.54486641838103
4,17,233.45960026522687,839.7958700388368,21114.0,739.1036431249679,0.48570178024845506,1.4347153396874746,0.717068817114401,0.8244435767278406,727,119,923,313,161.84848514184074
4,18,825.6423841059602,806.3686534216336,3624.0,234.30865786510142,0.829509530780431,1.3488923077093722,0.6711196763612403,0.9797242497972425,770,795,850,856,60.36765899817081
4,19,1012.7516733601071,816.3741633199464,1494.0,176.66904755831214,0.6015053937737119,3.072154681674734,0.9455405106407124,0.9583066067992303,780,1000,854,1024,59.56286165180156
4,20,882.4831235697941,826.7005148741418,3496.0,228.75230867899737,0.8395572498313453,1.4720408153781945,0.7338338529042484,0.9820224719101124,791,853,864,916,60.36765899817081
4,21,957.9195652173913,839.6373188405797,2760.0,200.75230867899737,0.8605930792536125,1.5045172570448861,0.7471414891286446,0.979765708200213,811,927,870,990,59.56286165180156
4,22,751.2418615314076,853.101788170564,4362.0,250.35028842544403,0.8745795800827416,1.2027185912207097,0.5556000474808053,0.9817690749493585,814,714,888,795,87.86025064173332
4,23,458.3479229667356,881.6089447716059,6283.0,383.84776310850236,0.5358693229444252,2.6094580419025544,0.9236565415613303,0.8781271837875612,821,419,965,503,113.15501274158257
4,24,824.299570200573,934.1227793696276,6980.0,335.8061325481597,0.7778360021064722,1.019313665307848,0.19374316768359545,0.9565574893791969,889,782,994,880,66.91558673844062
4,25,919.0057388809182,926.0981348637016,3485.0,220.65180361560903,0.8994927826092904,1.0103327701235851,0.14265201819458875,0.9830747531734838,893,887,960,954,94.81433745762989
4,26,546.4105960264901,952.665418946156,3473.0,296.8944443027283,0.49512004098547785,3.0403003706925116,0.9443595758765697,0.8967208882003614,904,528,1024,576,113.15501274158257
4,27,724.0025527964725,959.8384776050127,8618.0,413.26197667087547,0.6341112474735207,1.7437224028380152,0.8192155159952722,0.9374524094419667,920,643,1017,785,67.79416042724753
4,28,196.53617693522907,997.3763033175355,3165.0,249.75840533340724,0.6375927244846791,1.2038341939336414,0.5567513820324058,0.9498799519807923,961,153,1024,234,161.84848514184074
4,29,848.7017101205495,996.430333613681,3567.0,234.79393923933998,0.8130911028912104,1.2563730936278987,0.6053730054031919,0.981292984869326,961,806,1024,887,66.91558673844062
4,30,671.2358783364369,1002.4028553693358,4833.0,350.79393923934,0.49354015879634466,2.693485003744375,0.9285264631528101,0.9432084309133489,964,616,1024,757,67.79416042724753
5,1,875.5139153640869,11.603126191383911,2623.0,257.9827560572969,0.49525263911416556,4.148057738382774,0.9705060705463905,0.974006683995544,0,821,29,935,77.86356243043271
5,2,923.8920008059641,72.61374168849485,4963.0,280.8772003600252,0.7905351116629916,1.6743124528031648,0.8020476228701855,0.9794750345372015,27,876,114,966,77.86356243043271
5,3,978.9529527076697,166.50771869639794,4081.0,241.1370849898476,0.8819590999880783,1.1318812660163513,0.4684596488325875,0.9814814814814815,134,943,203,1020,108.84754173927206
5,4,772.711743772242,457.206278596848,7868.0,413.5929291125633,0.5780002211451577,2.950046745982697,0.9407944158453355,0.9254293107504117,375,744,544,807,71.70329702797312
5,5,598.3179644808744,417.25358606557376,5856.0,291.5218613006979,0.8659018663718034,1.13836103861004,0.47782338424360493,0.9815621857190747,376,555,465,641,107.32630026025855
5,6,703.5987191715493,438.1077803515465,7339.0,327.62236636408613,0.859210678767436,1.1414002523046531,0.48209880250829257,0.9786638218429123,389,659,490,749,71.70329702797312
5,7,344.8384478823231,441.7085975145828,3943.0,246.10764773832477,0.8180623813639756,1.418221812062694,0.7090996096188898,0.9680824944758164,406,308,483,383,58.41884682156954
5,8,403.09452736318406,437.35074626865674,2010.0,179.57463914933368,0.783277978342873,1.2259565668180328,0.5784898488321331,0.9423347398030942,411,376,463,431,58.41884682156954
5,9,445.6236429433052,507.76919983916366,4974.0,280.49242404917493,0.7944624469514755,1.7894017120212495,0.8292714522463602,0.9833926453143536,464,405,557,485,82.2647207209077
5,10,256.1496394230769,556.8104967948718,4992.0,266.5929291125633,0.882647281527486,1.132296101461107,0.46906957844363323,0.9805539186800236,516,216,598,297,121.73837876042724
5,11,708.3658379492464,567.9345613809095,7763.0,359.50461735799473,0.7547975899571105,1.8765060890276775,0.8461749016223622,0.9822852081488043,521,644,612,774,124.832081931143
5,12,375.84100814856924,579.0413113511465,5277.0,273.66399692442883,0.8854450755253749,1.3939898348299775,0.696697179947606,0.9885724990633196,540,333,617,425,99.74632824456253
5,13,555.1841649007898,630.7513003274898,5191.0,300.45079348883235,0.7226269964859742,1.836430838983219,0.8387384263769433,0.9677479492915735,592,501,665,606,67.94574435198106
5,14,620.2827586206896,656.3903119868637,6090.0,334.73506473629425,0.6830063466549844,2.0566235605794696,0.873828724216481,0.9751801441152922,597,584,724,655,69.96560457237602
5,15,684.6977181839567,691.0616325570454,4251.0,313.3269478283311,0.5441335102924246,1.1051713490471895,0.42575801280162207,0.9312157721796276,651,641,729,722,73.15317823319529
5,16,560.1909366704589,698.5123246113008,5274.0,292.8944443027283,0.7725520007188081,1.3227783824602126,0.6545894768985434,0.9559543230016313,658,517,740,606,67.94574435198106
5,17,222.69844589135496,856.2584002661471,21041.0,672.1686142824235,0.5852208362556132,1.6333555376042341,0.7906746336561652,0.860396646902474,748,108,932,315,141.72427197001952
5,18,827.6553191489362,805.4790273556231,3290.0,218.45079348883237,0.8663602318741578,1.3228322716250414,0.654625042718883,0.9829698237227368,769,797,846,856,59.269639562584224
5,19,1012.930081300813,805.7634146341463,1230.0,162.18376618407356,0.5876249306516506,2.9528586051725743,0.9409106582895747,0.9564541213063764,772,1002,839,1024,62.297205519991955
5,20,883.1740614334472,826.2289533560864,3516.0,229.4386001800126,0.8393165015887385,1.4185520044831468,0.709262774151105,0.9810267857142857,789,854,863,914,59.269639562584224
